org_name,total,pacs,indivs,cycle,source,cid
American Airlines,10500,9500,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
AT&T Inc,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Gleim Publications,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
JB Coxwell Contracting,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Dimare Homestead,15500,0,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Red Apple Group,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Cecil W Powell & Co,12000,0,12000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Trimark Properties,11850,0,11850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Alliance & Assoc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Brown Gibbons Lang & Co,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
G4S Secure Solutions,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Landscaping Sod & Beyond,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045978&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Israel Public Affairs Cmte,50150,10000,40150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Chickasaw Nation,23300,0,23300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Steward Health Care,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Love's Travel Stops & Country Stores,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Devon Energy,16600,5000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Hilliary Communications,15000,0,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Kratos Defense & Security Solutions,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Silencer Shop,11910,0,11910,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Asphalt & Fuel Supply,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
ClearPath Action,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Israel Public Affairs Cmte,49200,7900,41300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Willoughby & Hoefer,19700,0,19700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
"Nelson, Mullins et al",16300,10000,6300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Southeastern Freight Lines,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Citizens for Boyle,10001,10001,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
AFLAC Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Amentum Services,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
BAE Systems,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Blue Cross/Blue Shield of South Carolina,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024809&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Haworth Inc,31865,0,31865,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Eagle Alloy,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Farmers Group,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Rdv Corp,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Rocket Mortgage,16900,0,16900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Transunion Llc,15000,10000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Blackstone Group,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Virtu Financial,12710,0,12710,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Apollo Global Management,12500,0,12500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Federal Hall Policy Advisors,12300,0,12300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030673&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Israel Public Affairs Cmte,55600,7900,47700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Elliott Management,30580,0,30580,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Federation of Teachers,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Elm Grove Strategies,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Institute of CPAs,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Ernst & Young,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Farmers Group,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
LPL Financial,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007021&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Ohio State University,241443,0,241443,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
League of Conservation Voters,201899,9999,191900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
JStreetPAC,181573,9706,171867,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Cleveland Clinic,121859,0,121859,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Votesane PAC,118026,0,118026,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Case Western Reserve University,105655,0,105655,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Nationwide Children's Hospital,60159,0,60159,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
"Kohrman, Jackson & Krantz",58093,0,58093,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Baker & Hostetler,57037,6000,51037,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Jones Day,55784,0,55784,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003535&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Crete Carrier Corp,33850,0,33850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Tenaska Inc,32800,10000,22800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Peter Kiewit Sons,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Dinkel Implement,28600,0,28600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Norfolk Iron & Metal,23500,0,23500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Baxter Auto Group,22800,0,22800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Hawkins Construction,21600,0,21600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Private Chef & Consultant,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Union Pacific Corp,17500,15000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Pillen Family Farms,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050145&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
NorPAC,15100,500,14600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Discovery Operating,12949,0,12949,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Community Toyota,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Double Eagle Development,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Fairly Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Pakistani American Public Affairs Cmte,11000,11000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Burk Royalty,10650,0,10650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Council of Insurance Agents & Brokers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Eye of the Tiger PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046055&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
McDonald's Corp,39680,10000,29680,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
NGL Energy Partners,16600,0,16600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Williams Companies,13900,10000,3900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Kansas City Urology Care,12815,0,12815,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Case & Assoc Properties,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Aaon Inc,11500,0,11500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Hydrohoist Marine Group,11500,0,11500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Devon Energy,10600,5000,5600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Hotel & Lodging Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040829&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Democracy Engine,82700,0,82700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Kaiser Permanente,20900,0,20900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Farmers Group,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Blackstone Group,19000,0,19000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
NASDAQ Inc,13500,4000,9500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Amscot Financial,12500,0,12500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Lieberman Research Worldwide,11800,0,11800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Fidelity Investments,11750,0,11750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Dr Jane Lindberg,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
"Garhwal, Chan & Williams",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Grove Realty LLC,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Raj Cleaners,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
314 Action Fund,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Federation of Teachers,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Build USA PAC,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Carpenters & Joiners Union,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Congressional Progressive Caucus PAC,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Credit Union National Assn,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Indian American Impact Fund,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Laborers Union,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049602&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Votesane PAC,106000,0,106000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Leamington Co,22600,0,22600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
American Israel Public Affairs Cmte,17750,10000,7750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Andreessen Horowitz,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Timberland Transportation,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Xcel Energy,16250,10000,6250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Digital Currency Group,15513,0,15513,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
Starkey Hearing Technologies,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
National Assn of Broadcasters,14150,5000,9150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035440&cycle=2022,ALL_CANDIDATES_CONTRIBUTORS
